Vehicle ID,Charger ID,Date,Charging Time,Average Power,Max Power,Total Energy Delivered,SOC Charged
EV031,CH007-CH008,2018-02-12,0.1,271.467,312.8,34.294,45.0
EV031,CH007-CH008,2018-02-12,0.1166666666666666,253.924,292.9,25.778,33.5
EV031,CH007-CH008,2018-02-12,0.1666666666666666,248.723,378.02,36.447,47.5
EV031,CH007-CH008,2018-02-12,0.0833333333333333,241.579,281.08,22.632,30.5
EV031,CH007-CH008,2018-02-12,0.0666666666666666,290.4,296.36,19.134,26.0
EV031,CH007-CH008,2018-02-12,0.1333333333333333,218.052,299.18,35.949,49.0
EV031,CH007-CH008,2018-02-12,0.1,271.696,331.54,25.234,34.0
EV031,CH007-CH008,2018-02-11,0.0666666666666666,236.776,280.54,19.954,26.0
EV031,CH007-CH008,2018-02-11,0.15,312.636,372.86,29.417,41.0
EV031,CH007-CH008,2018-02-11,0.0833333333333333,278.712,330.68,20.068,26.5
EV031,CH007-CH008,2018-02-11,0.1333333333333333,287.904,318.78,28.774,40.0
EV031,CH007-CH008,2018-02-11,0.15,239.848,266.24,11.329,45.5
EV031,CH007-CH008,2018-02-11,0.1666666666666666,175.724,282.78,30.3,39.5
EV031,CH007-CH008,2018-02-11,0.05,224.88,257.04,9.589,12.0
EV031,CH007-CH008,2018-02-11,0.1,297.379,359.88,22.088,29.0
EV031,CH007-CH008,2018-02-11,0.1166666666666666,249.715,317.68,22.17,32.0
EV031,CH007-CH008,2018-02-11,0.1333333333333333,263.984,355.02,23.764,34.0
EV031,CH007-CH008,2018-02-11,0.2,203.765,258.36,37.427,50.0
EV031,CH007-CH008,2018-02-09,0.0833333333333333,176.063,315.32,12.854,16.0
EV031,CH007-CH008,2018-02-09,0.1833333333333333,47.541,163.5,47.336,62.5
EV031,CH007-CH008,2018-02-09,0.0166666666666666,207.17,304.86,2.963,4.0
EV031,CH007-CH008,2018-02-09,0.1,264.279,349.48,27.429,35.5
EV031,CH007-CH008,2018-02-09,0.1666666666666666,268.941,315.76,35.93,48.0
EV031,CH007-CH008,2018-02-09,0.05,300.855,333.56,17.592,24.5
EV031,CH007-CH008,2018-02-09,0.15,179.147,299.38,28.709,40.0
EV031,CH007-CH008,2018-02-09,0.1,285.25,356.38,24.879,34.5
EV031,CH007-CH008,2018-02-09,0.0666666666666666,241.214,249.9,13.766,18.5
EV031,CH007-CH008,2018-02-09,0.1333333333333333,314.357,380.28,29.338,40.0
EV031,CH007-CH008,2018-02-09,0.2,212.734,277.7,37.505,50.0
EV031,CH007-CH008,2018-02-09,0.1,238.285,319.34,25.815,34.0
EV031,CH007-CH008,2018-02-09,0.1,278.359,358.34,23.767,31.0
EV031,CH007-CH008,2018-02-08,0.0,16.673,27.16,0.051,0.5
EV031,CH007-CH008,2018-02-08,0.1166666666666666,284.668,344.28,36.099,48.0
EV031,CH007-CH008,2018-02-08,0.1,257.941,334.46,34.537,46.0
EV031,CH007-CH008,2018-02-08,0.1333333333333333,234.175,271.86,36.174,47.5
EV031,CH007-CH008,2018-02-08,0.1166666666666666,248.284,336.86,28.319,38.0
EV031,CH007-CH008,2018-02-08,0.1166666666666666,287.242,361.68,38.137,50.5
EV031,CH007-CH008,2018-02-08,0.0,222.112,249.82,2.308,4.0
EV031,CH007-CH008,2018-02-08,0.1,230.978,313.2,19.576,25.0
EV031,CH007-CH008,2018-02-08,0.1333333333333333,159.982,186.92,22.69,30.0
EV031,CH007-CH008,2018-02-08,0.1833333333333333,296.123,355.16,40.692,53.0
EV031,CH007-CH008,2018-02-08,0.1333333333333333,242.48,349.08,34.652,44.5
EV031,CH007-CH008,2018-02-08,0.0333333333333333,208.316,365.74,9.63,27.38910876628897
EV031,CH007-CH008,2018-02-05,0.15,244.823,285.08,37.121,50.0
EV031,CH007-CH008,2018-02-05,0.0166666666666666,291.475,322.22,3.645,4.5
EV031,CH007-CH008,2018-02-05,0.05,254.632,314.82,15.469,21.5
EV031,CH007-CH008,2018-02-05,0.0666666666666666,287.775,358.72,16.437,21.5
EV031,CH007-CH008,2018-02-05,0.0166666666666666,102.325,213.8,5.374,10.5
EV031,CH007-CH008,2018-02-05,0.05,158.239,189.32,8.319,11.0
EV031,CH007-CH008,2018-02-05,0.1,212.165,302.22,4.22,36.0
EV031,CH007-CH008,2018-02-05,0.15,193.137,321.4,36.588,49.0
EV031,CH007-CH008,2018-02-05,0.1333333333333333,156.617,193.04,14.421,52.5
EV031,CH007-CH008,2018-02-05,0.1333333333333333,112.238,139.2,37.991,50.5
EV031,CH007-CH008,2018-02-05,0.1,288.659,319.78,26.723,35.5
EV031,CH007-CH008,2018-02-05,0.1333333333333333,144.99,349.08,16.84,22.0
EV031,CH007-CH008,2018-02-01,0.1666666666666666,306.358,343.32,19.025,43.5
EV031,CH007-CH008,2018-02-01,0.15,248.287,374.6,37.847,50.5
EV031,CH007-CH008,2018-02-01,0.1,134.447,289.3,31.415,41.0
EV031,CH007-CH008,2018-02-01,0.0833333333333333,177.544,223.56,13.762,18.0
EV031,CH007-CH008,2018-02-01,0.0833333333333333,313.869,351.6,27.798,38.0
EV031,CH007-CH008,2018-02-01,0.1166666666666666,267.427,345.76,28.935,38.0
EV031,CH007-CH008,2018-02-01,0.1166666666666666,288.871,355.36,26.316,37.5
EV031,CH007-CH008,2018-02-01,0.15,336.932,370.26,31.374,43.0
EV031,CH007-CH008,2018-02-01,0.0833333333333333,179.941,358.26,16.499,21.5
EV031,CH007-CH008,2018-02-01,0.0666666666666666,305.364,349.68,23.235,30.5
EV031,CH007-CH008,2018-02-01,0.1166666666666666,312.001,360.4,34.68,46.5
EV031,CH007-CH008,2018-02-01,0.1166666666666666,282.79,335.78,30.907,41.5
EV031,CH007-CH008,2018-02-01,0.0666666666666666,205.709,308.44,12.798,16.5
EV031,CH007-CH008,2018-01-31,0.0833333333333333,167.994,320.32,14.665,20.5
EV031,CH007-CH008,2018-01-31,0.1166666666666666,195.069,268.76,20.063,26.0
EV031,CH007-CH008,2018-01-31,0.0166666666666666,151.557,205.72,2.586,3.5
EV031,CH007-CH008,2018-01-31,0.1,157.371,269.6,16.272,22.5
EV031,CH007-CH008,2018-01-31,0.0333333333333333,200.976,297.4,5.171,6.5
EV031,CH007-CH008,2018-01-31,0.1666666666666666,248.642,365.76,35.354,46.5
EV031,CH007-CH008,2018-01-31,0.2,293.724,340.58,45.55,61.5
EV031,CH007-CH008,2018-01-31,0.2,213.909,230.88,25.386,59.0
EV031,CH007-CH008,2018-01-31,0.1833333333333333,151.544,174.7,14.681,40.5
EV031,CH007-CH008,2018-01-31,0.0833333333333333,250.042,330.36,21.52,33.39835683035183
EV031,CH007-CH008,2018-01-29,0.1333333333333333,270.445,357.3,25.458,36.0
EV031,CH007-CH008,2018-01-29,0.0833333333333333,36.395,40.94,2.892,6.5
EV031,CH007-CH008,2018-01-29,0.4166666666666667,21.635,40.72,5.28,11.544790217200283
EV031,CH007-CH008,2018-01-29,0.0666666666666666,304.329,367.76,21.56,28.0
EV031,CH007-CH008,2018-01-29,0.1,227.04,328.7,23.982,32.0
EV031,CH007-CH008,2018-01-29,0.1333333333333333,190.755,319.24,27.939,36.5
EV031,CH007-CH008,2018-01-29,0.1,284.697,373.84,29.439,38.5
EV031,CH007-CH008,2018-01-29,0.05,286.273,350.4,11.019,14.0
EV031,CH007-CH008,2018-01-29,0.1666666666666666,231.637,355.3,15.179,51.0
EV031,CH007-CH008,2018-01-29,0.15,206.036,234.24,28.879,38.5
EV031,CH007-CH008,2018-01-29,0.0833333333333333,289.44,372.14,23.892,31.5
EV031,CH007-CH008,2018-01-29,0.0833333333333333,190.642,218.02,22.202,29.0
EV031,CH007-CH008,2018-01-29,0.15,189.687,314.76,31.04,41.0
EV031,CH007-CH008,2018-01-29,0.1333333333333333,246.485,351.24,30.157,40.0
EV031,CH007-CH008,2018-01-28,0.1666666666666666,217.528,261.92,30.037,41.5
EV031,CH007-CH008,2018-01-28,0.0666666666666666,202.832,240.2,16.781,21.5
EV031,CH007-CH008,2018-01-28,0.1166666666666666,256.625,298.38,25.36,36.0
EV031,CH007-CH008,2018-01-28,0.05,309.605,360.88,13.255,20.0
EV031,CH007-CH008,2018-01-28,0.1166666666666666,191.077,231.42,21.736,32.0
EV031,CH007-CH008,2018-01-28,0.2,164.57,235.88,32.715,43.0
EV031,CH007-CH008,2018-01-28,0.05,216.83,244.84,6.181,9.0
EV031,CH007-CH008,2018-01-28,0.1333333333333333,227.496,243.9,20.366,26.5
EV031,CH007-CH008,2018-01-28,0.0166666666666666,74.089,171.14,0.207,0.5
EV031,CH007-CH008,2018-01-28,0.1166666666666666,205.5,232.86,20.291,26.5
EV031,CH007-CH008,2018-01-28,0.2166666666666666,111.308,176.14,11.452,36.5
EV031,CH007-CH008,2018-01-28,0.15,69.901,229.18,4.166,33.0
EV031,CH007-CH008,2018-01-25,0.1,114.248,193.62,10.453,14.5
EV031,CH007-CH008,2018-01-25,0.1166666666666666,275.999,342.82,31.009,41.5
EV031,CH007-CH008,2018-01-25,0.0666666666666666,329.755,361.48,22.87,31.5
EV031,CH007-CH008,2018-01-25,0.0166666666666666,288.192,357.54,4.753,5.5
EV031,CH007-CH008,2018-01-25,0.1,281.522,373.08,22.083,32.5
EV031,CH007-CH008,2018-01-25,0.1333333333333333,320.719,362.8,26.87,38.0
EV031,CH007-CH008,2018-01-25,0.1,183.152,315.64,23.335,34.0
EV031,CH007-CH008,2018-01-25,0.05,119.966,145.18,4.613,7.0
EV031,CH007-CH008,2018-01-25,0.1833333333333333,214.251,305.96,37.899,50.5
EV031,CH007-CH008,2018-01-25,0.1666666666666666,264.525,322.1,42.771,56.5
EV031,CH007-CH008,2018-01-25,0.1,225.433,281.62,23.337,30.5
EV031,CH007-CH008,2018-01-25,0.15,211.15,347.3,35.554,48.0
EV031,CH007-CH008,2018-01-25,0.15,156.082,208.76,33.715,46.0
EV031,CH007-CH008,2018-01-25,0.05,258.798,325.4,11.081,15.0
EV031,CH007-CH008,2018-01-23,0.1833333333333333,202.392,278.64,35.535,48.5
EV031,CH007-CH008,2018-01-23,0.2166666666666666,215.012,357.26,46.703,62.5
EV031,CH007-CH008,2018-01-23,0.1166666666666666,198.119,213.2,25.525,35.5
EV031,CH007-CH008,2018-01-23,0.0666666666666666,253.887,351.84,14.536,19.0
EV031,CH007-CH008,2018-01-23,0.05,270.055,354.5,14.305,19.5
EV031,CH007-CH008,2018-01-23,0.15,313.369,378.1,36.561,49.0
EV031,CH007-CH008,2018-01-23,0.1,254.6,353.14,31.884,41.5
EV031,CH007-CH008,2018-01-23,0.0166666666666666,210.574,315.06,1.794,2.0
EV031,CH007-CH008,2018-01-23,0.1666666666666666,223.735,355.84,34.196,44.5
EV031,CH007-CH008,2018-01-23,0.1666666666666666,219.691,292.7,11.642,47.5
EV031,CH007-CH008,2018-01-23,0.1333333333333333,304.804,356.66,40.368,53.5
EV031,CH007-CH008,2018-01-23,0.0333333333333333,332.222,361.7,11.001,15.5
EV031,CH007-CH008,2018-01-23,0.0333333333333333,147.359,250.1,5.713,7.5
EV031,CH007-CH008,2018-01-22,0.15,306.506,357.16,36.101,49.0
EV031,CH007-CH008,2018-01-22,0.1,301.226,363.64,24.93,34.5
EV031,CH007-CH008,2018-01-22,0.0833333333333333,171.601,377.66,14.574,19.5
EV031,CH007-CH008,2018-01-22,0.1333333333333333,305.29,351.96,30.161,39.5
EV031,CH007-CH008,2018-01-22,0.0833333333333333,282.486,340.6,23.7,30.5
EV031,CH007-CH008,2018-01-22,0.1166666666666666,282.751,327.68,32.241,42.5
EV031,CH007-CH008,2018-01-22,0.1333333333333333,296.884,347.98,35.509,47.0
EV031,CH007-CH008,2018-01-22,0.15,217.383,320.84,37.631,50.0
EV031,CH007-CH008,2018-01-22,0.0833333333333333,241.907,323.3,20.079,26.0
EV031,CH007-CH008,2018-01-22,0.0833333333333333,270.503,284.0,28.106,37.5
EV031,CH007-CH008,2018-01-22,0.0833333333333333,245.419,288.92,20.63,28.0
EV031,CH007-CH008,2018-01-22,0.15,245.757,332.46,37.282,50.0
EV031,CH007-CH008,2018-01-21,0.0833333333333333,279.783,371.98,20.145,27.0
EV031,CH007-CH008,2018-01-21,0.1,82.443,221.14,9.034,12.5
EV031,CH007-CH008,2018-01-21,0.0833333333333333,270.79,304.86,19.197,24.5
EV031,CH007-CH008,2018-01-21,0.15,206.713,304.44,28.083,40.0
EV031,CH007-CH008,2018-01-21,0.1833333333333333,133.17,235.04,32.327,43.5
EV031,CH007-CH008,2018-01-21,0.1166666666666666,199.486,379.48,21.289,27.5
EV031,CH007-CH008,2018-01-21,0.1166666666666666,228.778,274.2,4.675,32.0
EV031,CH007-CH008,2018-01-21,0.0333333333333333,197.277,245.48,7.65,13.0
EV031,CH007-CH008,2018-01-21,0.0666666666666666,310.477,361.58,16.357,24.0
EV031,CH007-CH008,2018-01-21,0.3,237.161,270.54,49.134,38.42042004725924
EV031,CH007-CH008,2018-01-20,0.0666666666666666,228.586,349.24,19.692,28.5
EV031,CH007-CH008,2018-01-20,0.05,343.724,372.14,16.968,21.5
EV031,CH007-CH008,2018-01-20,0.0833333333333333,254.659,345.88,17.211,23.0
EV031,CH007-CH008,2018-01-20,0.15,272.216,318.08,11.883,43.5
EV031,CH007-CH008,2018-01-20,0.0166666666666666,143.311,213.88,2.465,3.5
EV031,CH007-CH008,2018-01-20,0.15,239.418,309.7,31.627,41.0
EV031,CH007-CH008,2018-01-20,0.0666666666666666,294.394,364.8,16.414,22.0
EV031,CH007-CH008,2018-01-20,0.0,71.799,82.42,0.664,1.0
EV031,CH007-CH008,2018-01-20,0.1,315.97,365.48,26.849,35.0
EV031,CH007-CH008,2018-01-20,0.0666666666666666,130.277,189.34,9.325,11.5
EV031,CH007-CH008,2018-01-20,0.2333333333333333,265.811,374.18,49.933,66.5
EV031,CH007-CH008,2018-01-19,0.0833333333333333,220.996,229.1,18.409,25.0
EV031,CH007-CH008,2018-01-19,0.1666666666666666,273.124,337.28,23.199,61.0
EV031,CH007-CH008,2018-01-19,0.0333333333333333,203.597,270.18,5.627,7.5
EV031,CH007-CH008,2018-01-19,0.1,297.749,343.94,27.528,36.0
EV031,CH007-CH008,2018-01-19,0.0166666666666666,348.217,354.02,8.949,11.5
EV031,CH007-CH008,2018-01-19,0.15,242.269,266.9,17.771,54.0
EV031,CH007-CH008,2018-01-19,0.05,202.047,211.92,12.397,16.5
EV031,CH007-CH008,2018-01-19,0.1666666666666666,220.636,355.26,32.507,43.5
EV031,CH007-CH008,2018-01-19,0.1333333333333333,182.274,229.58,24.394,34.0
EV031,CH007-CH008,2018-01-18,0.1333333333333333,283.869,377.32,29.944,40.5
EV031,CH007-CH008,2018-01-18,0.1666666666666666,297.94,353.16,47.781,64.5
EV031,CH007-CH008,2018-01-18,0.1,215.531,288.58,23.127,32.0
EV031,CH007-CH008,2018-01-18,0.1166666666666666,255.602,281.9,28.838,38.5
EV031,CH007-CH008,2018-01-18,0.0833333333333333,247.95,256.64,19.172,24.5
EV031,CH007-CH008,2018-01-18,0.0833333333333333,258.071,305.94,21.095,28.5
EV031,CH007-CH008,2018-01-18,0.0166666666666666,343.988,359.78,4.953,6.0
EV031,CH007-CH008,2018-01-18,0.1,226.035,307.2,21.786,28.5
EV031,CH007-CH008,2018-01-18,0.1,283.84,334.1,29.399,39.0
EV031,CH007-CH008,2018-01-18,0.0,203.968,218.42,2.021,2.5
EV031,CH007-CH008,2018-01-18,0.1666666666666666,235.806,307.5,40.284,54.0
EV031,CH007-CH008,2018-01-18,0.1666666666666666,104.469,322.32,20.654,52.5
EV031,CH007-CH008,2018-01-17,0.1666666666666666,293.78,373.56,42.69,57.0
EV031,CH007-CH008,2018-01-17,0.0333333333333333,51.103,180.66,4.961,7.0
EV031,CH007-CH008,2018-01-17,0.0166666666666666,113.957,283.06,2.428,3.0
EV031,CH007-CH008,2018-01-17,0.1,210.151,332.64,20.232,27.0
EV031,CH007-CH008,2018-01-17,0.1166666666666666,127.058,368.14,16.383,21.5
EV031,CH007-CH008,2018-01-17,0.0833333333333333,276.09,288.62,22.262,30.0
EV031,CH007-CH008,2018-01-17,0.15,316.598,370.84,30.914,43.0
EV031,CH007-CH008,2018-01-17,0.1666666666666666,295.353,363.48,18.138,48.0
EV031,CH007-CH008,2018-01-17,0.0833333333333333,291.229,376.9,19.592,25.5
EV031,CH007-CH008,2018-01-17,0.15,298.772,322.84,15.0,46.5
EV031,CH007-CH008,2018-01-17,0.0833333333333333,221.353,320.86,12.253,16.5
EV031,CH007-CH008,2018-01-15,0.1166666666666666,255.857,355.28,26.876,38.5
EV031,CH007-CH008,2018-01-15,0.1,285.117,348.8,27.421,35.5
EV031,CH007-CH008,2018-01-15,0.15,207.887,245.72,9.859,41.5
EV031,CH007-CH008,2018-01-15,0.1333333333333333,286.049,314.0,35.396,46.5
EV031,CH007-CH008,2018-01-15,0.1166666666666666,133.706,280.36,19.812,27.0
EV031,CH007-CH008,2018-01-15,0.2333333333333333,238.395,283.74,43.427,57.5
EV031,CH007-CH008,2018-01-12,0.15,230.522,317.96,28.78,40.5
EV031,CH007-CH008,2018-01-12,0.0666666666666666,230.025,327.06,12.909,19.0
EV031,CH007-CH008,2018-01-12,0.0833333333333333,177.588,218.68,15.585,22.5
EV031,CH007-CH008,2018-01-12,0.0833333333333333,284.121,361.48,23.527,31.5
EV031,CH007-CH008,2018-01-12,0.1166666666666666,207.915,242.88,29.969,39.5
EV031,CH007-CH008,2018-01-12,0.1,278.321,340.08,28.943,38.0
EV031,CH007-CH008,2018-01-12,0.0166666666666666,168.936,215.04,3.569,4.5
EV031,CH007-CH008,2018-01-12,0.1166666666666666,233.242,304.52,28.221,37.5
EV031,CH007-CH008,2018-01-12,0.1166666666666666,183.676,306.52,32.213,42.5
EV031,CH007-CH008,2018-01-12,0.1,281.734,341.98,26.663,35.0
EV031,CH007-CH008,2018-01-12,0.1166666666666666,283.19,336.06,26.333,34.5
EV031,CH007-CH008,2018-01-12,0.1166666666666666,267.105,327.28,31.436,41.0
EV031,CH007-CH008,2018-01-12,0.1333333333333333,272.576,345.04,32.124,42.0
EV031,CH007-CH008,2018-01-11,0.0333333333333333,145.661,185.52,4.127,8.5
EV031,CH007-CH008,2018-01-11,0.0833333333333333,305.446,360.72,21.373,28.0
EV031,CH007-CH008,2018-01-11,0.1166666666666666,244.623,261.92,18.827,24.5
EV031,CH007-CH008,2018-01-11,0.1333333333333333,84.03,214.24,25.987,34.0
EV031,CH007-CH008,2018-01-11,0.0166666666666666,197.304,250.64,2.726,3.0
EV031,CH007-CH008,2018-01-11,0.1166666666666666,235.291,283.96,26.742,35.5
EV031,CH007-CH008,2018-01-11,0.1333333333333333,190.687,330.5,11.782,35.0
EV031,CH007-CH008,2018-01-11,0.1166666666666666,292.672,353.9,30.955,40.0
EV031,CH007-CH008,2018-01-11,0.1333333333333333,182.463,226.34,27.899,36.5
EV031,CH007-CH008,2018-01-11,0.15,101.905,196.38,29.209,38.5
EV031,CH007-CH008,2018-01-11,0.15,165.235,353.62,29.834,38.5
EV031,CH007-CH008,2018-01-08,0.1833333333333333,233.005,298.32,24.242,46.0
EV031,CH007-CH008,2018-01-08,0.0833333333333333,317.861,342.34,28.24,37.5
EV031,CH007-CH008,2018-01-08,0.0166666666666666,272.626,285.58,7.075,32.13665167990844
EV031,CH007-CH008,2018-01-08,0.1333333333333333,180.68,242.98,28.12,37.5
EV031,CH007-CH008,2018-01-08,0.0666666666666666,169.075,204.78,10.337,17.0
EV031,CH007-CH008,2018-01-08,0.0,87.691,93.48,0.558,1.0
EV031,CH007-CH008,2018-01-08,0.0666666666666666,85.719,106.62,4.849,6.5
EV031,CH007-CH008,2018-01-08,0.1,260.519,324.28,21.632,28.0
EV031,CH007-CH008,2018-01-08,0.0833333333333333,324.767,359.76,16.236,21.0
EV031,CH007-CH008,2018-01-08,0.1166666666666666,112.84,262.36,8.607,35.0
EV031,CH007-CH008,2018-01-04,0.05,76.841,119.64,4.141,6.0
EV031,CH007-CH008,2018-01-04,0.1166666666666666,227.181,378.56,26.887,36.5
EV031,CH007-CH008,2018-01-04,0.0833333333333333,305.46,354.04,22.697,30.5
EV031,CH007-CH008,2018-01-04,0.05,280.474,359.62,14.685,20.5
EV031,CH007-CH008,2018-01-04,0.1333333333333333,291.408,337.56,30.139,41.0
EV031,CH007-CH008,2018-01-04,0.1,250.244,367.78,18.959,24.5
EV031,CH007-CH008,2018-01-04,0.0666666666666666,219.938,285.0,20.648,29.0
EV031,CH007-CH008,2018-01-04,0.05,275.351,283.74,11.023,14.0
EV031,CH007-CH008,2018-01-04,0.1333333333333333,272.709,336.46,29.66,39.0
EV031,CH007-CH008,2018-01-04,0.1666666666666666,172.076,256.1,11.08,48.0
EV031,CH007-CH008,2018-01-04,0.15,290.691,331.24,39.945,53.0
EV031,CH007-CH008,2018-01-04,0.05,252.848,290.8,12.736,16.0
EV031,CH007-CH008,2018-01-04,0.1833333333333333,89.657,208.5,35.616,47.0
EV031,CH007-CH008,2018-01-03,0.1166666666666666,233.932,365.58,17.535,22.5
EV031,CH007-CH008,2018-01-03,0.1333333333333333,300.291,366.06,39.79,52.5
EV031,CH007-CH008,2018-01-03,0.1166666666666666,267.746,339.24,34.666,46.0
EV031,CH007-CH008,2018-01-03,0.0666666666666666,322.092,372.32,18.409,25.0
EV031,CH007-CH008,2018-01-03,0.1333333333333333,258.06,327.0,32.275,42.0
EV031,CH007-CH008,2018-01-03,0.0666666666666666,301.518,361.68,12.693,16.5
EV031,CH007-CH008,2018-01-03,0.0,280.24,282.76,1.439,2.0
EV031,CH007-CH008,2018-01-03,0.1666666666666666,275.289,354.82,36.761,49.0
EV031,CH007-CH008,2018-01-03,0.1166666666666666,273.976,355.72,7.02,42.0
EV031,CH007-CH008,2018-01-03,0.0666666666666666,302.594,346.24,21.129,27.5
EV031,CH007-CH008,2018-01-03,0.0166666666666666,250.548,255.94,7.426,11.0
EV031,CH007-CH008,2018-01-03,0.1166666666666666,253.574,354.34,20.214,30.5
EV031,CH007-CH008,2018-01-02,0.0333333333333333,187.259,365.98,6.902,9.5
EV031,CH007-CH008,2018-01-02,0.0833333333333333,297.243,359.02,22.566,33.0
EV031,CH007-CH008,2018-01-02,0.0833333333333333,214.67,358.64,17.936,24.0
EV031,CH007-CH008,2018-01-02,0.0833333333333333,267.367,311.28,22.829,31.0
EV031,CH007-CH008,2018-01-02,0.1,223.862,340.94,21.877,32.0
EV031,CH007-CH008,2018-01-02,0.1166666666666666,238.481,348.96,5.469,38.5
EV031,CH007-CH008,2018-01-02,0.1166666666666666,232.42,297.8,27.356,38.0
EV031,CH007-CH008,2018-01-02,0.0833333333333333,238.404,271.98,20.692,27.5
EV031,CH007-CH008,2018-01-02,0.0166666666666666,30.525,44.24,0.798,1.5
EV031,CH007-CH008,2018-01-02,0.15,251.771,301.46,35.597,46.5
EV031,CH007-CH008,2018-01-02,0.1166666666666666,202.349,230.32,25.994,34.0
EV031,CH007-CH008,2018-01-02,0.15,240.605,344.04,11.512,52.5
EV031,CH007-CH008,2018-01-02,0.1166666666666666,262.278,362.48,19.89,28.0
EV032,CH007-CH008,2018-08-13,0.15,337.797,359.58,33.94,46.0
EV032,CH007-CH008,2018-08-13,0.1333333333333333,24.101,132.1,33.551,45.5
EV032,CH007-CH008,2018-08-13,0.1333333333333333,346.784,372.34,32.824,44.5
EV032,CH007-CH008,2018-08-13,0.1,195.148,339.36,29.633,39.0
EV032,CH007-CH008,2018-08-13,0.1333333333333333,302.232,358.74,29.293,40.5
EV032,CH007-CH008,2018-08-13,0.15,260.141,291.54,32.207,43.0
EV032,CH007-CH008,2018-08-13,0.1166666666666666,283.41,352.58,31.617,41.0
EV032,CH007-CH008,2018-08-13,0.1166666666666666,248.606,376.38,29.322,39.0
EV032,CH007-CH008,2018-08-13,0.1166666666666666,298.542,376.36,29.128,39.5
EV032,CH007-CH008,2018-08-13,0.0833333333333333,278.58,345.22,24.296,34.0
EV032,CH007-CH008,2018-08-13,0.15,288.205,374.38,33.081,45.0
EV032,CH007-CH008,2018-08-13,0.0666666666666666,335.88,373.58,21.555,29.5
EV032,CH007-CH008,2018-08-13,0.05,254.793,366.26,12.8,17.0
EV032,CH007-CH008,2018-08-11,0.15,253.86,345.44,31.833,43.5
EV032,CH007-CH008,2018-08-11,0.1,246.668,291.6,26.698,36.0
EV032,CH007-CH008,2018-08-11,0.1666666666666666,271.272,332.94,32.888,43.5
EV032,CH007-CH008,2018-08-11,0.1166666666666666,260.461,372.06,30.596,42.5
EV032,CH007-CH008,2018-08-11,0.15,245.558,281.32,30.889,42.0
EV032,CH007-CH008,2018-08-11,0.1666666666666666,228.284,292.54,33.306,44.5
EV032,CH007-CH008,2018-08-11,0.1833333333333333,83.97,231.8,34.67,46.0
EV032,CH007-CH008,2018-08-11,0.15,337.531,357.38,39.892,53.0
EV032,CH007-CH008,2018-08-11,0.1333333333333333,278.309,346.24,35.659,48.0
EV032,CH007-CH008,2018-08-11,0.1,248.058,319.3,25.76,36.5
EV032,CH007-CH008,2018-08-11,0.15,306.582,368.02,40.256,54.0
EV032,CH007-CH008,2018-08-10,0.1333333333333333,243.794,309.94,33.317,45.0
EV032,CH007-CH008,2018-08-10,0.15,310.024,360.02,36.701,49.5
EV032,CH007-CH008,2018-08-10,0.1,314.322,360.36,31.125,42.0
EV032,CH007-CH008,2018-08-10,0.1,278.09,363.3,25.889,34.5
EV032,CH007-CH008,2018-08-10,0.1333333333333333,306.509,354.7,32.986,43.0
EV032,CH007-CH008,2018-08-10,0.1666666666666666,245.637,358.26,34.835,46.0
EV032,CH007-CH008,2018-08-10,0.1333333333333333,242.418,361.24,33.906,45.5
EV032,CH007-CH008,2018-08-10,0.1333333333333333,338.291,363.72,38.411,51.5
EV032,CH007-CH008,2018-08-10,0.0666666666666666,94.664,204.1,14.654,20.5
EV032,CH007-CH008,2018-08-10,0.1,272.039,374.74,21.383,28.5
EV032,CH007-CH008,2018-08-10,0.15,241.383,377.82,32.901,42.5
EV032,CH007-CH008,2018-08-10,0.0666666666666666,262.159,296.76,20.377,28.5
EV032,CH007-CH008,2018-08-10,0.0333333333333333,73.093,277.1,7.73,11.5
EV032,CH007-CH008,2018-08-08,0.15,311.397,355.68,33.158,45.0
EV032,CH007-CH008,2018-08-08,0.0833333333333333,304.084,370.84,27.202,37.0
EV032,CH007-CH008,2018-08-08,0.2166666666666666,130.608,338.92,29.258,41.0
EV032,CH007-CH008,2018-08-08,0.1333333333333333,279.032,329.42,29.832,40.0
EV032,CH007-CH008,2018-08-08,0.15,207.751,242.42,32.696,43.0
EV032,CH007-CH008,2018-08-08,0.1166666666666666,290.739,366.32,28.657,38.0
EV032,CH007-CH008,2018-08-08,0.1166666666666666,313.056,365.12,30.437,40.5
EV032,CH007-CH008,2018-08-08,0.1166666666666666,216.68,285.54,29.391,39.0
EV032,CH007-CH008,2018-08-08,0.1,233.957,365.56,22.828,33.5
EV032,CH007-CH008,2018-08-08,0.1333333333333333,315.008,379.58,27.4,39.5
EV032,CH007-CH008,2018-08-08,0.1,283.861,365.16,22.846,33.5
EV032,CH007-CH008,2018-08-08,0.1,325.837,372.7,23.26,34.0
EV032,CH007-CH008,2018-08-08,0.1333333333333333,284.227,371.42,33.885,46.0
EV032,CH007-CH008,2018-08-06,0.05,274.582,348.62,11.938,16.5
EV032,CH007-CH008,2018-08-06,0.15,230.038,363.3,33.703,44.5
EV032,CH007-CH008,2018-08-06,0.1333333333333333,299.426,361.98,28.132,39.5
EV032,CH007-CH008,2018-08-06,0.15,297.771,367.16,33.863,46.0
EV032,CH007-CH008,2018-08-06,0.1166666666666666,234.51,363.78,22.345,32.5
